time,"V(N008,N004)","V(N009,N005)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(R0),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(V1),I(V2),I(V3)
0.0,-0.07,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,-0.07,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000001,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
0.00100000124,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
0.002013311639999807,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
0.0030373116399999424,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
0.004061311640000078,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
0.004999311640000202,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
0.005,-0.06999755,-0.07000184,-5.0,-2.50103,-2.49897,-2.500002,-2.499998,-2.5,-2.5,-2.57,-2.57,-2.055557e-05,-5.657583e-15,4.620203e-15,6.661338000000001e-15,2.055557e-05,2.9423829999999996e-05,2.055557e-05,-4.99794e-05,4.99794e-05,7.105426999999999e-15,-7.105426999999999e-15,4.99794e-05
